Date,Revenue,COGS,Operating_Expenses,Interest_Expense,Taxes,Gross_Profit,Operating_Income,Net_Income,EBITDA,Revenue_MA_30,Revenue_growth_pct
2022-09-26,20521,362680,138811,6924,13326,-342159,-480970,-501220,-335235,346353.3333333333,-0.9613705628667217
2022-09-27,406566,186902,160772,1917,11562,219664,58892,45413,221581,353495.0,18.812192388285172
2022-09-28,332441,103910,195638,5817,4844,228531,32893,22232,234348,354551.43333333335,-0.18231972176719158
2022-09-29,755649,248264,165036,18027,11326,507385,342349,312996,525412,371469.9,1.2730319064134688
2022-09-30,699663,114312,83452,4370,17322,585351,501899,480207,589721,381340.0,-0.07408995446298483
2022-10-01,618373,135355,185393,1013,12312,483018,297625,284300,484031,378820.93333333335,-0.11618450596930241
2022-10-02,544106,307792,161423,9224,10112,236314,74891,55555,245538,388301.93333333335,-0.12010065122506963
2022-10-03,329224,383836,172134,6535,27196,-54612,-226746,-260477,-48077,378552.2,-0.3949267238368994
2022-10-04,135750,56165,28470,6557,19457,79585,51115,25101,86142,377896.63333333336,-0.5876667557650719
2022-10-05,56097,97009,106131,6916,28198,-40912,-147043,-182157,-33996,378327.73333333334,-0.5867624309392265
2022-10-06,691009,395862,56423,12924,24760,295147,238724,201040,308071,394065.73333333334,11.318109702836159
2022-10-07,271218,228740,40343,8450,14946,42478,2135,-21261,50928,379074.4666666667,-0.6075043885101352
2022-10-08,471491,212564,146611,13778,13562,258927,112316,84976,272705,389109.43333333335,0.7384207537847782
2022-10-09,221684,55302,53961,9655,13120,166382,112421,89646,176037,395023.63333333336,-0.5298234748913553
2022-10-10,572623,316048,95590,12972,28525,256575,160985,119488,269547,408301.23333333334,1.5830596705220041
2022-10-11,110267,84914,31560,13932,28502,25353,-6207,-48641,39285,394658.7,-0.8074352584510227
2022-10-12,74993,183678,30931,19929,16742,-108685,-139616,-176287,-88756,382744.5,-0.3198962518251154
2022-10-13,429270,107832,144350,1710,3249,321438,177088,172129,323148,374287.5333333333,4.724134252530236
2022-10-14,555486,377989,188296,6469,24159,177497,-10799,-41427,183966,373483.1666666667,0.29402473967433074
2022-10-15,272571,271646,150120,10258,13762,925,-149195,-173215,11183,380214.2,-0.5093107657078666
2022-10-16,629264,247560,72967,9783,20074,381704,308737,278880,391487,382574.23333333334,1.3086241749856002
2022-10-17,112619,273711,73094,2492,26182,-161092,-234186,-262860,-158600,384724.2,-0.8210306008289049
2022-10-18,334949,214612,59137,6822,15307,120337,61200,39071,127159,391876.3,1.974178424599757
2022-10-19,210772,310698,71603,10484,10188,-99926,-171529,-192201,-89442,376597.0333333333,-0.370734052049715
2022-10-20,790712,368592,111354,18130,24762,422120,310766,267874,440250,398127.86666666664,2.751503994838024
2022-10-21,657897,333839,146896,17936,2107,324058,177162,157119,341994,397166.06666666665,-0.16796886856402837
2022-10-22,396915,165370,21340,7588,2849,231545,210205,199768,239133,398921.0333333333,-0.39669127538201265
2022-10-23,63239,324158,88101,12187,16097,-260919,-349020,-377304,-248732,382367.3333333333,-0.8406736958794704
2022-10-24,558812,269936,150723,8112,1073,288876,138153,128968,296988,395180.26666666666,7.836509116209934
2022-10-25,321049,178434,167272,11236,18352,142615,-24657,-54245,153851,388174.3333333333,-0.425479409890983
2022-10-26,667260,42413,53876,2692,15064,624847,570971,553215,627539,409732.3,1.0783743291522478
2022-10-27,281950,249524,17298,14303,14067,32426,15128,-13242,46729,405578.43333333335,-0.5774510685489914
2022-10-28,135650,207219,15041,9092,1710,-71569,-86610,-97412,-62477,399018.73333333334,-0.5188863273630075
2022-10-29,416510,293104,90693,15977,12887,123406,32713,3849,139383,387714.1,2.070475488389237
2022-10-30,542270,152122,71087,18547,3139,390148,319061,297375,408695,382467.6666666667,0.30193752851072
2022-10-31,55817,102868,30886,5613,9616,-47051,-77937,-93166,-41438,363715.8,-0.8970678813137367
2022-11-01,646014,281533,199238,7691,7436,364481,165243,150116,372172,367112.73333333334,10.573785764193705
2022-11-02,530204,71322,143683,2936,8172,458882,315199,304091,461818,373812.06666666665,-0.17926856074326558
2022-11-03,74306,230524,134436,5910,26012,-156218,-290654,-322576,-150308,371763.93333333335,-0.8598539430106148
2022-11-04,784171,61649,121844,1957,24416,722522,600678,574305,724479,396033.06666666665,9.553266223454365
2022-11-05,758400,76687,80095,16706,3038,681713,601618,581874,698419,398279.43333333335,-0.032864005427387655
2022-11-06,218182,43815,58521,13093,1353,174367,115846,101400,187460,396511.56666666665,-0.7123127637130802
2022-11-07,733802,224670,120417,19899,18971,509132,388715,349845,529031,405255.26666666666,2.36325636395303
2022-11-08,36951,204152,130761,11440,27716,-167201,-297962,-337118,-155761,399097.5,-0.949644454498625
2022-11-09,657185,144342,143849,15470,20554,512843,368994,332970,528313,401916.23333333334,16.785310275770616
2022-11-10,420259,20195,149577,8743,26387,400064,250487,215357,408807,412249.3,-0.3605164451410181
2022-11-11,390615,127392,83341,8793,4786,263223,179882,166303,272016,422770.0333333333,-0.07053745428414382
2022-11-12,762237,151424,123666,18254,24322,610813,487147,444571,629067,433868.93333333335,0.9513766752428863
2022-11-13,482692,356296,115587,19703,1443,126396,10809,-10337,146099,431442.4666666667,-0.3667428896786695
2022-11-14,292513,27390,48582,4789,12597,265123,216541,199155,269912,432107.2,-0.39399658581455665
2022-11-15,658797,331400,34237,14278,16438,327397,293160,262444,341675,433091.63333333336,1.2521973382379588
2022-11-16,74649,255623,71806,990,4316,-180974,-252780,-258086,-179984,431825.9666666667,-0.8866889193484487
2022-11-17,517658,281885,100034,15129,29716,235773,135739,90894,250902,437916.26666666666,5.934560409382577
2022-11-18,574997,384419,157193,6591,16724,190578,33385,10070,197169,450057.1,0.11076618153298123
2022-11-19,741197,203496,171871,4544,16531,537701,365830,344755,542245,448406.6,0.28904498632166775
2022-11-20,660516,341322,132649,14526,11895,319194,186545,160124,333720,448493.9,-0.10885230242432176
2022-11-21,138946,304684,96692,16169,29904,-165738,-262430,-308503,-149569,439894.93333333335,-0.7896402206759564
2022-11-22,783986,93211,21715,17316,3087,690775,669060,648657,708091,463919.8333333333,4.642379053733105
2022-11-23,120274,309853,197025,8171,8863,-189579,-386604,-403638,-181408,449301.9,-0.8465865461883249
2022-11-24,33126,80783,164461,12074,2082,-47657,-212118,-226274,-35583,439704.4666666667,-0.724578878228046
2022-11-25,649181,376310,18212,15306,16545,272871,254659,222808,288177,439101.8333333333,18.597325363762604
2022-11-26,249139,63281,134412,6062,7658,185858,51446,37726,191920,438008.13333333336,-0.6162256751198818
2022-11-27,251502,360529,117328,3271,28158,-109027,-226355,-257784,-105756,441869.86666666664,0.009484665186903607
2022-11-28,369779,312350,132410,5688,28436,57429,-74981,-109105,63117,440312.1666666667,0.47028254248475165
2022-11-29,406350,181751,195635,18439,8455,224599,28964,2070,243038,435781.5,0.09889961301209649
2022-11-30,658355,249711,48370,9306,11617,408644,360274,339351,417950,455866.1,0.6201673434231574
2022-12-01,184495,255918,187317,4045,14101,-71423,-258740,-276886,-67378,440482.13333333336,-0.7197636533481176
2022-12-02,556400,24920,26454,14048,14526,531480,505026,476452,545528,441355.3333333333,2.015799886175777
2022-12-03,542333,246670,88773,16733,10999,295663,206890,179158,312396,456956.23333333334,-0.02528217109992814
2022-12-04,692794,323471,97614,4831,29552,369323,271709,237326,374154,453910.3333333333,0.2774328687356291
2022-12-05,763200,298318,198971,3963,5029,464882,265911,256919,468845,454070.3333333333,0.10162616881785924
2022-12-06,679222,214927,133152,1020,9290,464295,331143,320833,465315,469438.3333333333,-0.11003406708595387
2022-12-07,101112,195292,182045,5838,18378,-94180,-276225,-300441,-88342,448348.6666666667,-0.8511355639246079
2022-12-08,465583,176292,62562,16761,9000,289291,226729,200968,306052,462636.4,3.6046265527336026
2022-12-09,524517,394186,108639,12214,10920,130331,21692,-1442,142545,458214.13333333336,0.1265810822130533
2022-12-10,651696,251829,52806,4414,2147,399867,347061,340500,404281,465928.7,0.24246878556843732
2022-12-11,172618,307990,127937,15293,18329,-135372,-263309,-296931,-120079,458662.13333333336,-0.7351249662419288
2022-12-12,190267,393413,165701,8331,7284,-203146,-368847,-384462,-194815,439596.4666666667,0.10224310326848873
2022-12-13,527287,102949,122260,14328,26886,424338,302078,260864,438666,441082.9666666667,1.7713003305880681
2022-12-14,505712,249046,105653,1698,14135,256666,151013,135180,258364,448189.6,-0.04091699586752562
2022-12-15,470394,252411,127823,10478,28630,217983,90160,51052,228461,441909.5,-0.06983816876008475
2022-12-16,740339,288493,191732,2430,9842,451846,260114,247842,454276,464099.1666666667,0.5738699898383057
2022-12-17,256945,77937,176809,5831,14432,179008,2199,-18064,184839,455408.73333333334,-0.6529360198503659
2022-12-18,287901,196992,148672,10063,9241,90909,-57763,-77067,100972,445838.86666666664,0.12047714491428119
2022-12-19,700879,300230,112425,7477,23983,400649,288224,256764,408126,444494.93333333335,1.4344444791786066
2022-12-20,661393,15521,53187,19471,20459,645872,592685,552755,665343,444524.1666666667,-0.05633782721411251
2022-12-21,345401,164614,90855,4992,24278,180787,89932,60662,185779,451406.0,-0.4777673788503961
2022-12-22,277483,200653,97600,4285,24307,76830,-20770,-49362,81115,434522.56666666665,-0.19663521530047678
2022-12-23,40021,210094,155736,5365,5494,-170073,-325809,-336668,-164708,431847.4666666667,-0.8557713445508374
2022-12-24,595108,300392,84439,903,8421,294716,210277,200953,295619,450580.2,13.869893306014342
2022-12-25,778227,354895,45632,5722,22469,423332,377700,349509,429054,454881.73333333334,0.3077071724796172
2022-12-26,118929,264069,21062,15585,830,-145140,-166202,-182617,-129555,450541.4,-0.8471795504396532
2022-12-27,781277,166276,153670,14651,21693,615001,461331,424987,629652,468200.56666666665,5.569272423042319
2022-12-28,107715,30015,18458,11418,19245,77700,59242,28579,89118,459465.1,-0.8621295648022405
2022-12-29,179473,26941,115722,15000,18306,152532,36810,3504,167532,451902.5333333333,0.6661839112472729
2022-12-30,164013,244037,188978,17651,27223,-80024,-269002,-313876,-62373,435424.4666666667,-0.08614109086046373
2022-12-31,343724,396180,154353,18813,5944,-52456,-206809,-231566,-33643,440732.1,1.095711925274216
2023-01-01,734630,224463,179156,17714,7368,510167,331011,305929,527881,446673.1,1.1372671096577487
2023-01-02,774229,293480,155355,13569,23269,480749,325394,288556,494318,454402.9666666667,0.05390332548357679
2023-01-03,413228,137213,95931,10722,28332,276015,180084,141030,286737,445084.1,-0.46627160697933046
2023-01-04,289485,162393,47480,1735,15049,127092,79612,62828,128827,429293.6,-0.2994545384146282
2023-01-05,266751,193035,17371,19339,20686,73716,56345,16320,93055,415544.56666666665,-0.07853256645422046
2023-01-06,169993,95491,158273,5742,3647,74502,-83771,-93160,80244,417840.6,-0.36272778733725464
2023-01-07,105850,366964,28615,14626,1462,-261114,-289729,-305817,-246488,405849.5,-0.37732730171242346
2023-01-08,759979,264489,88746,19518,27656,495490,406744,359570,515008,413698.23333333334,6.179773264052905
2023-01-09,252713,20564,187783,10862,25258,232149,44366,8246,243011,400398.8,-0.6674737065103115
2023-01-10,717154,49283,101004,8435,14794,667871,566867,543638,676306,418550.0,1.8378199776030515
2023-01-11,137998,232873,102629,13514,7951,-94875,-197504,-218969,-81361,416807.7,-0.8075754998229111
2023-01-12,547694,281674,117205,14807,8310,266020,148815,125698,280827,417487.93333333335,2.968854621081465
2023-01-13,357437,22523,49046,18304,5867,334914,285868,261697,353218,412545.43333333335,-0.34737828057272857
2023-01-14,440997,331921,181139,6970,8979,109076,-72063,-88012,116046,411565.5333333333,0.23377546252906112
2023-01-15,576203,259922,180185,19938,4623,316281,136096,111535,336219,406094.3333333333,0.30659165481851347
2023-01-16,695480,93881,12488,5884,6797,601599,589111,576430,607483,420712.1666666667,0.2070051700529154
2023-01-17,168813,234621,192145,3712,4421,-65808,-257953,-266086,-62096,416742.56666666665,-0.7572712371311899
2023-01-18,236931,104915,15617,4707,3702,132016,116399,107990,136723,401277.63333333336,0.4035115778998062
2023-01-19,140821,150296,106473,9442,23025,-9475,-115948,-148415,-33,383925.23333333334,-0.40564552549054367
2023-01-20,434263,263804,143223,542,20301,170459,27236,6393,171001,386887.3,2.083794320449365
2023-01-21,185800,61330,23976,15263,11977,124470,100494,73254,139733,383831.2,-0.5721486748813507
2023-01-22,74853,341351,10276,19207,12055,-266498,-276774,-308036,-247291,384992.26666666666,-0.5971313240043057
2023-01-23,361190,137925,120780,12960,13755,223265,102485,75770,236225,377195.0,3.8253243022991734
2023-01-24,639316,273647,89637,5448,16965,365669,276032,253619,371117,372564.63333333336,0.7700268556715302
2023-01-25,672922,234948,61770,907,22563,437974,376204,352734,438881,391031.06666666665,0.05256555443630373
2023-01-26,457244,310669,154237,11030,614,146575,-7662,-19306,157605,380229.9666666667,-0.3205096578801109
2023-01-27,225910,129665,15556,4326,13961,96245,80689,62402,100571,384169.8,-0.5059311877247159
2023-01-28,96482,346775,144283,9472,12309,-250293,-394576,-416357,-240821,381403.43333333335,-0.5729184188393608
2023-01-29,292343,261141,148681,8377,23666,31202,-117479,-149522,39579,385681.1,2.0300263261541014
2023-01-30,347307,166085,148911,12870,4803,181222,32311,14638,194092,385800.5333333333,0.18801202696832142
2023-01-31,387900,195073,178953,6379,3629,192827,13874,3866,199206,374242.86666666664,0.1168793027494408
2023-02-01,585185,118283,56321,18947,13208,466902,410581,378426,485849,367941.4,0.5085975766950246
2023-02-02,496689,177804,106668,13566,13779,318885,212217,184872,332451,370723.43333333335,-0.1512273896289208
2023-02-03,489261,28430,5200,9997,20667,460831,455631,424967,470828,377382.63333333336,-0.014955032223383236
2023-02-04,616424,138274,133338,6969,21796,478150,344812,316047,485119,389038.4,0.25990831069715337
2023-02-05,318403,220427,132280,2827,29794,97976,-34304,-66925,100803,393985.4,-0.4834675483109029
2023-02-06,245053,304988,83011,5088,22571,-59935,-142946,-170605,-54847,398625.5,-0.2303684324582369
2023-02-07,31504,234518,189967,12850,29200,-203014,-392981,-435031,-190164,374343.0,-0.8714400558246583
2023-02-08,718017,228141,61845,13640,19208,489876,428031,395183,503516,389853.13333333336,21.791296343321484
2023-02-09,204176,356954,178664,19526,22226,-152778,-331442,-373194,-133252,372753.86666666664,-0.7156390447579932
2023-02-10,340318,315532,192729,7420,15689,24786,-167943,-191052,32206,379497.86666666664,0.6667874774704177
2023-02-11,520572,284175,111080,4957,29155,236397,125317,91205,241354,378593.8,0.5296634324367209
2023-02-12,776700,307802,14274,8469,11758,468898,454624,434397,477367,392569.23333333334,0.492012632258362
2023-02-13,479058,233265,152189,11961,21562,245793,93604,60081,257754,393837.93333333335,-0.383213595983005
2023-02-14,143148,240549,23339,19796,15847,-97401,-120740,-156383,-77605,379402.76666666666,-0.7011885825933395
2023-02-15,292678,289478,129364,8721,28579,3200,-126164,-163464,11921,365976.0333333333,1.0445832285466792
2023-02-16,28831,276848,115643,12888,29433,-248017,-363660,-405981,-235129,361309.9666666667,-0.9014924251224896
2023-02-17,570507,165320,141251,5955,23033,405187,263936,234948,411142,372429.1666666667,18.787971280912906
2023-02-18,780800,137712,19008,8978,686,643088,624080,614416,652066,393761.8,0.3686072212961453
2023-02-19,273654,213022,143340,2666,15416,60632,-82708,-100790,63298,388408.1666666667,-0.6495210040983607
2023-02-20,775154,147328,66027,19586,3241,627826,561799,538972,647412,408053.3,1.8326061376775051
2023-02-21,614662,372444,178715,2551,1359,242218,63503,59593,244769,426046.93333333335,-0.20704530970620028
2023-02-22,609445,134263,80429,10646,21203,475182,394753,362904,485828,434322.1,-0.008487591554382723
2023-02-23,605151,34911,5578,7686,22460,570240,564662,534516,577926,433183.26666666666,-0.0070457547440704316
2023-02-24,411430,74525,186494,9310,11826,336905,150411,129275,346215,424466.86666666664,-0.32012010225547016
2023-02-25,247271,114751,150916,5639,26208,132520,-18396,-50243,138159,417467.76666666666,-0.39899618404102766
2023-02-26,581443,20825,12757,16191,14874,560618,547861,516796,576809,429318.86666666664,1.3514403225610767
2023-02-27,347270,55704,116948,12755,13144,291566,174618,148719,304321,437678.4666666667,-0.40274455105659546
2023-02-28,227565,307696,144680,6602,24509,-80131,-224811,-255922,-73529,435519.2,-0.34470296887148333
2023-03-01,598771,375322,85526,4131,4701,223449,137923,129091,227580,443901.3333333333,1.6312086656559663
2023-03-02,663938,327550,27484,1627,4631,336388,308904,302646,338015,453102.6,0.10883459619787872
